"ind","block","trial","s","d","r_time"
6,6,8,3,1,1.12265743344324
6,6,9,4,1,0.841145423531998
6,6,10,2,4,2.9067951021716
6,6,11,1,3,2.13670291157905
6,6,12,2,3,1.23963283881312
6,6,13,1,1,4.83285278931726
6,6,14,4,1,1.49703497270821
6,6,15,1,2,2.20039711589925
6,6,16,1,2,0.997162920131814
6,6,17,2,2,0.832865105126984
6,6,18,3,3,2.63451070035808
6,6,19,4,4,1.26022245059721
6,6,20,1,4,1.07795007724781
6,6,21,4,4,1.56663254735759
6,6,22,2,2,2.31783607404213
6,6,23,3,2,1.06842517951736
6,6,24,4,4,1.08381923701381
6,6,25,2,3,1.59819245204562
6,6,26,4,3,1.28111858875491
6,6,27,1,2,1.8895995177445
6,6,28,2,3,1.66478770994581
6,6,29,2,2,1.85695411270717
6,6,30,4,1,1.07670105050784
6,6,31,1,1,1.2843980108737
6,6,32,2,2,0.964828146738
6,6,33,3,1,2.53036595700542
6,6,34,3,3,1.96737238444621
6,6,35,4,4,2.90053799492307
6,6,36,4,2,3.24294133984949
6,6,37,3,3,1.27611563983373
6,6,38,2,2,2.24598026188323
6,6,39,4,4,2.42335163371172
6,6,40,3,3,1.52221598068718
6,7,41,3,4,2.88506080576917
6,7,42,2,4,1.53832538047573
6,7,43,2,2,2.61144937732024
6,7,44,1,1,1.66796142142266
6,7,45,1,1,0.76341053051874
6,7,46,4,3,2.85731332335854
6,7,47,1,1,2.30626367562218
6,7,48,1,1,3.72123235935578
6,7,49,4,1,1.28478664252907
6,7,50,3,3,1.22839707211824
6,7,51,2,2,1.36051611386938
6,7,52,4,1,2.19204461330082
6,7,53,3,2,1.14727294124896
6,7,54,3,3,1.27233263867674
6,7,55,2,2,1.19326353468932
6,7,56,4,4,1.1413404920022
6,7,57,4,1,3.14151770260651
6,7,58,1,1,2.95377027487848
6,7,59,2,2,1.14318649261259
6,7,60,1,4,1.86686045798706
6,7,61,4,1,1.25741992343683
6,7,62,4,2,1.69980424729874
6,7,63,4,4,1.17862689855974
6,7,64,2,2,1.20819130260497
6,7,65,2,3,7.22521343955304
6,7,66,4,4,1.47132438572589
6,7,67,3,3,2.48689189058496
6,7,68,3,4,3.24568776180968
6,7,69,2,1,1.90141857409617
6,7,70,1,1,1.20388385385741
6,7,71,2,2,1.82251402293332
6,7,72,1,3,2.43927732290467
6,7,73,3,3,1.4166538947029
6,7,74,3,3,0.898946520697791
6,7,75,1,4,2.04247853974812
6,7,76,1,4,3.17193155433051
6,7,77,3,3,0.816942152683623
6,7,78,4,4,0.937733401369769
6,7,79,3,3,0.793087829370052
6,7,80,2,2,1.46910309552914
6,8,81,1,3,6.43579195340862
6,8,82,1,2,1.16038720856886
6,8,83,3,3,1.22942817775765
6,8,84,4,1,1.78936024924042
6,8,85,2,2,1.055107701628
6,8,86,2,3,1.06349715165561
6,8,87,1,4,1.93039866222534
6,8,88,3,3,0.934433452959638
6,8,89,1,1,2.32323757576523
6,8,90,2,3,1.31163199315779
6,8,91,3,3,1.10361550643574
6,8,92,1,1,2.05496538581792
6,8,93,4,4,1.69538493012078
6,8,94,4,4,1.01513200474437
6,8,95,3,2,2.32452731300145
6,8,96,3,3,1.01701974222669
6,8,97,1,1,1.17214297543978
6,8,98,3,3,2.74340455059428
6,8,99,4,4,1.06019241374452
6,8,100,4,4,0.804831280431245
6,8,101,2,2,1.33874692278914
6,8,102,2,3,4.02465040254174
6,8,103,2,1,2.50608810718404
6,8,104,4,1,0.968167437298689
6,8,105,4,1,1.06321046734229
6,8,106,2,3,0.848993320716545
6,8,107,1,2,3.8168805737514
6,8,108,3,3,0.896836072730366
6,8,109,2,2,1.24789023614721
6,8,110,1,4,0.992600945057347
6,8,111,1,1,2.75524379109265
6,8,112,2,2,1.32578968181042
6,8,113,4,4,3.42691910854774
6,8,114,4,1,1.29067667073105
6,8,115,2,3,0.994145550823305
6,8,116,3,3,0.71795327932341
6,8,117,3,3,1.00456573825795
6,8,118,4,1,2.25687323900638
6,8,119,3,3,0.920492659090087
6,8,120,1,4,2.51248479343485
6,9,121,4,1,2.05410396441584
6,9,122,3,3,0.958347986859735
6,9,123,4,4,0.941489034157712
6,9,124,3,2,1.29067906551063
6,9,125,4,1,1.88277109456249
6,9,126,2,2,1.17834089841926
6,9,127,4,1,1.27927361452021
6,9,128,2,2,1.2397070756997
6,9,129,1,1,1.19078258657828
6,9,130,3,3,1.00452365929959
6,9,131,1,1,1.39879154699156
6,9,132,1,4,1.69078463921323
6,9,133,2,3,0.801145437173545
6,9,134,1,4,2.21227056707721
6,9,135,3,3,1.17431158135878
6,9,136,4,1,1.41116002458148
6,9,137,4,4,1.54260717134457
6,9,138,3,2,1.52228679647669
6,9,139,2,2,1.92023334320402
6,9,140,2,3,1.14194088691147
6,9,141,4,1,1.41199407749809
6,9,142,2,2,1.66880231647519
6,9,143,2,2,0.891651465790346
6,9,144,1,4,3.58144570991863
6,9,145,3,3,0.877906356181484
6,9,146,3,3,0.814572388830129
6,9,147,3,3,0.810064124234486
6,9,148,2,3,1.27881690382492
6,9,149,3,3,0.838872475433163
6,9,150,1,4,2.20085861603729
6,9,151,1,1,1.4198228167952
6,9,152,1,4,1.35619942826452
6,9,153,4,1,1.73664968000958
6,9,154,1,1,1.00470771198161
6,9,155,2,3,1.63347788428655
6,9,156,3,2,2.04779519926524
6,9,157,4,1,1.22167333314428
6,9,158,4,1,0.761659293144476
6,9,159,1,1,0.904127022309694
6,9,160,2,2,1.38377927913098
6,10,161,4,4,1.87827206682414
6,10,162,3,3,1.14092722872738
6,10,163,4,4,0.9773228612612
6,10,164,4,4,1.09283371351194
6,10,165,2,2,1.27835608791793
6,10,166,2,3,0.910437840153463
6,10,167,1,1,1.99744755181018
6,10,168,1,1,2.09549700387288
6,10,169,3,3,3.27811114041833
6,10,170,1,1,1.89238151867175
6,10,171,4,4,1.20861140795751
6,10,172,4,4,1.48416907392675
6,10,173,2,2,2.06121770350728
6,10,174,1,1,2.33422702655662
6,10,175,1,1,1.25227294809883
6,10,176,2,2,1.26122687192401
6,10,177,4,4,0.998265525791794
6,10,178,3,3,1.85477455944056
6,10,179,4,4,1.75838671321981
6,10,180,1,4,2.65822168154409
6,10,181,3,3,1.29805417306488
6,10,182,1,2,1.98493573209271
6,10,183,3,3,1.28476645832416
6,10,184,2,2,2.55515764898155
6,10,185,2,1,1.53412124759052
6,10,186,4,1,1.17124836985022
6,10,187,1,4,1.39477830886608
6,10,188,2,3,7.47544333437691
6,10,189,4,4,1.10525042796507
6,10,190,4,4,1.49428478762275
6,10,191,2,1,1.1246443814598
6,10,192,1,1,1.78840509109432
6,10,193,3,1,3.27295663877157
6,10,194,3,3,1.31013767689001
6,10,195,3,3,1.70922651345609
6,10,196,2,2,1.42143344884971
6,10,197,3,2,0.894698256219272
6,10,198,2,2,1.33429681608686
6,10,199,3,3,2.3003815159318
6,10,200,1,4,0.92198013322195
7,1,1,3,2,6.67084536975017
7,1,2,1,2,2.11744101077784
7,1,3,1,2,0.760414371732622
7,1,4,4,2,0.725183334259782
7,1,5,3,2,2.25282647454878
7,1,6,2,2,1.16672915790696
7,1,7,3,1,1.47852536162827
7,1,8,4,1,1.91730800020741
7,1,9,3,1,2.41999763261992
7,1,10,1,3,2.16008957690792
7,1,11,4,4,0.727604413987137
7,1,12,1,4,1.85537495434983
7,1,13,4,3,1.69065737602068
7,1,14,2,1,1.74706302536651
7,1,15,1,3,2.04223632911453
7,1,16,3,1,1.00595023873029
7,1,17,2,4,0.929294346133247
7,1,18,2,2,1.88869601744227
7,1,19,4,3,1.03608664299827
7,1,20,1,1,1.90607770718634
7,1,21,1,3,1.20739932864672
7,1,22,4,3,0.941844823712017
7,1,23,3,3,0.927454161283094
7,1,24,1,2,2.79429888236336
7,1,25,4,4,4.10621755983448
7,1,26,4,1,1.86992640630342
7,1,27,2,4,1.15283112722682
7,1,28,3,3,1.0015651321155
7,1,29,1,2,2.26399724127259
7,1,30,2,3,2.04217269754736
7,1,31,2,1,4.50862242374569
7,1,32,3,4,5.21777367405593
7,1,33,2,2,1.98067104653455
7,1,34,3,1,3.08946944930358
7,1,35,2,3,1.96801417408278
7,1,36,3,3,2.77621792932041
7,1,37,4,1,1.39151017623954
7,1,38,4,3,1.15587620710721
7,1,39,1,3,0.828041761473287
7,1,40,2,3,1.26487542572431
7,2,41,4,2,3.2154528311803
7,2,42,3,1,1.17559892387362
7,2,43,2,3,2.71992927993415
7,2,44,1,3,2.06426175712841
7,2,45,4,4,0.643208387307823
7,2,46,2,1,1.24792615720071
7,2,47,3,1,1.76863208488794
7,2,48,2,2,1.22579638712341
7,2,49,4,3,1.57053289067699
7,2,50,3,2,1.16384076228132
7,2,51,3,2,2.91653484205017
7,2,52,1,4,3.02208940166747
7,2,53,2,2,1.36652895784937
7,2,54,1,3,2.89785315195331
7,2,55,2,1,0.70911122392863
7,2,56,4,3,2.01905219018226
7,2,57,1,3,1.36243977234699
7,2,58,3,2,1.97305817570304
7,2,59,1,4,0.666697342123371
7,2,60,2,1,0.754466185579076
7,2,61,2,3,1.12138890672941
7,2,62,2,2,2.39207396586426
7,2,63,4,2,1.67806002992438
7,2,64,3,3,1.21035340853268
7,2,65,2,2,3.45195369538851
7,2,66,4,4,1.67924474080792
7,2,67,1,4,1.00878287118394
7,2,68,2,4,3.09861495223595
7,2,69,4,1,1.98031286220066
7,2,70,3,2,0.810113387356978
7,2,71,1,2,0.683616163267288
7,2,72,1,2,0.532165773329325
7,2,73,4,3,0.780793588666711
7,2,74,3,2,0.531115509802476
7,2,75,3,2,1.56182015110971
7,2,76,1,4,0.675070371071342
7,2,77,4,2,1.36145314044552
7,2,78,3,1,0.761297003598884
7,2,79,4,1,3.29054188122973
7,2,80,1,2,0.72149988572346
7,3,81,1,2,1.50047723698663
7,3,82,3,1,0.701436774106696
7,3,83,4,1,0.676427503058221
7,3,84,1,3,0.783613905368838
7,3,85,4,4,0.504348159302026
7,3,86,2,2,1.25906545022735
7,3,87,1,4,0.757768528768793
7,3,88,2,3,0.993876998079941
7,3,89,3,4,0.934774189954624
7,3,90,3,1,1.32627307676012
7,3,91,2,2,0.578372919466347
7,3,92,1,2,0.718900226987898
7,3,93,3,3,1.03638735361164
7,3,94,3,4,1.2635405305773
7,3,95,4,4,0.794873277307488
7,3,96,4,4,2.80216901650419
7,3,97,3,3,1.10408350650687
7,3,98,2,2,2.41074231395032
7,3,99,3,3,1.72007467475487
7,3,100,2,4,1.84852600481827
7,3,101,2,3,1.97453778143972
7,3,102,4,4,1.85266582190525
7,3,103,4,1,3.67303244932555
7,3,104,4,3,1.81100286135916
7,3,105,2,2,1.42634129250655
7,3,106,2,1,1.94284206087468
7,3,107,1,3,1.15037823171588
7,3,108,3,3,1.24798294674838
7,3,109,1,1,1.82871570909629
7,3,110,1,1,2.66628544725245
7,3,111,4,4,2.62863230373478
7,3,112,2,2,3.07272578612901
7,3,113,2,1,4.02722987701418
7,3,114,4,4,6.67081560654333
7,3,115,3,2,5.9092449186719
7,3,116,1,3,1.73994381265948
7,3,117,1,1,1.35668384947348
7,3,118,1,1,1.62939246190945
7,3,119,3,2,4.63471220043721
7,3,120,4,2,1.56145546678454
7,4,121,3,2,4.08422018447891
7,4,122,1,1,1.07469357619993
7,4,123,1,1,2.47152930684388
7,4,124,1,2,1.76765674242051
7,4,125,3,3,2.30358875374077
7,4,126,2,4,2.35300690092845
7,4,127,4,1,1.40859628695762
7,4,128,4,2,1.59081973921275
7,4,129,4,4,1.46027848747326
7,4,130,1,4,0.968181121570524
7,4,131,1,1,1.4018239689758
7,4,132,4,4,1.74523549847072
7,4,133,3,2,2.16965176409576
7,4,134,4,3,1.28824806475313
7,4,135,4,4,1.40275723248487
7,4,136,3,2,1.88234619965078
7,4,137,4,2,1.44400761387078
7,4,138,1,2,1.01610358402831
7,4,139,3,3,0.998298025748227
7,4,140,3,3,1.11045727168676
7,4,141,2,1,1.15983676101314
7,4,142,2,4,2.35366853274172
7,4,143,2,1,3.12133861723123
7,4,144,4,4,0.994134261331055
7,4,145,3,4,3.36117364041274
7,4,146,1,1,0.84008421265753
7,4,147,3,2,1.6925851397682
7,4,148,3,4,4.63119501509937
7,4,149,1,1,1.21846096368972
7,4,150,2,4,2.23839339107508
7,4,151,2,3,0.587161606468726
7,4,152,3,2,1.06762054772116
7,4,153,1,2,0.535406537470408
7,4,154,2,2,0.46927859558491
7,4,155,2,2,1.53273982612882
7,4,156,1,3,1.41144739312585
7,4,157,4,3,1.61194987746421
7,4,158,4,1,0.897886678285431
7,4,159,2,1,1.72248754394241
7,4,160,2,4,0.986105732445139
7,5,161,1,1,4.00625437038252
7,5,162,1,2,1.85065697913524
7,5,163,3,3,5.40562304918421
7,5,164,4,4,4.15799554990372
7,5,165,4,2,6.65079388971208
7,5,166,2,3,1.87783280352596
7,5,167,4,1,3.06274828297319
7,5,168,2,3,1.48043909907574
7,5,169,3,2,2.37636072415626
7,5,170,3,4,1.38961217569886
7,5,171,1,1,1.09940589981852
7,5,172,4,2,2.44413658761187
7,5,173,3,4,3.76357063587056
7,5,174,2,3,3.99100262875436
7,5,175,3,4,1.18755892768968
7,5,176,3,2,1.78523137955926
7,5,177,2,1,3.78817622258794
7,5,178,2,3,1.64751891500782
7,5,179,4,1,3.44918777345447
7,5,180,1,1,0.711779645876959
7,5,181,2,3,4.55973570310744
7,5,182,4,4,4.7690566375968
7,5,183,1,1,1.06829586363165
7,5,184,3,2,5.02030737488531
7,5,185,4,3,3.10043153172592
7,5,186,3,4,3.41118773509515
7,5,187,1,1,0.99110012879828
7,5,188,1,1,2.88337593682809
7,5,189,1,1,1.62790498777758
7,5,190,4,3,2.39889075758401
7,5,191,2,4,2.05043762119021
7,5,192,1,1,1.25949410826433
7,5,193,3,2,1.43835808575386
7,5,194,2,3,1.63154225202743
7,5,195,2,2,3.90549339121208
7,5,196,1,1,0.966964936931618
7,5,197,4,2,4.6200526431785
7,5,198,3,4,2.47644433472306
7,5,199,2,3,2.06112841406139
7,5,200,4,3,2.82804620882962
7,6,1,3,3,4.01556305756094
7,6,2,4,2,1.99677394633181
7,6,3,3,2,2.0642443097895
7,6,4,1,1,1.16245215659728
7,6,5,3,3,1.76102605613414
7,6,6,2,2,1.8613409299287
7,6,7,2,2,2.8954632038367
7,6,8,1,4,1.83647089573788
7,6,9,2,3,1.30921330821002
7,6,10,1,1,2.10182150581386
7,6,11,1,1,1.12567719758954
7,6,12,2,3,3.49402752442984
7,6,13,4,3,2.02520700800233
7,6,14,2,4,1.50639189680805
7,6,15,4,3,1.44143498153426
7,6,16,4,2,2.02340753370663
7,6,17,4,3,3.31370959908236
7,6,18,4,4,1.59692118852399
7,6,19,3,3,3.57273262820672
7,6,20,1,2,2.62000064313179
7,6,21,4,3,1.52391350752441
7,6,22,4,3,1.77559461339843
7,6,23,2,4,2.41073239286197
7,6,24,2,2,3.98189065215411
7,6,25,3,3,1.52098200662294
7,6,26,3,4,2.58485889522126
7,6,27,3,3,4.68559832178289
7,6,28,4,1,1.36403124651406
7,6,29,3,2,2.90507362788776
7,6,30,4,2,3.36458066775231
7,6,31,2,4,1.99300633987878
7,6,32,1,1,1.30415562237613
7,6,33,1,2,3.42913013551151
7,6,34,1,1,1.50967439776286
7,6,35,1,1,0.92504608159652
7,6,36,2,4,1.17174271208933
7,6,37,2,4,2.46372554119444
7,6,38,3,3,3.49168786575319
7,6,39,1,1,1.82592891866807
7,6,40,3,3,1.36077577184187
7,7,41,4,2,6.23899960180279
7,7,42,1,1,1.55360756959999
7,7,43,3,3,1.62334711791482
7,7,44,3,3,3.59980855783215
7,7,45,4,4,1.62438609189121
7,7,46,2,2,2.24785568355583
7,7,47,2,2,1.81057659810176
7,7,48,2,4,2.07491389208008
7,7,49,3,3,1.87462111830246
7,7,50,1,1,1.25048168434296
7,7,51,1,1,1.1708125275909
7,7,52,2,4,1.82549615541939
7,7,53,1,1,1.14544165116968
7,7,54,4,2,4.56904678494902
7,7,55,2,2,2.71367833059048
7,7,56,4,2,1.42201913328608
7,7,57,2,2,2.88120630459161
7,7,58,1,2,2.39320051891264
7,7,59,4,4,1.93288166302955
7,7,60,2,4,2.3086149658775
7,7,61,3,2,3.64097888662945
7,7,62,3,4,1.27335313893855
7,7,63,2,3,2.96174133004388
7,7,64,1,1,1.04686227795901
7,7,65,1,1,2.80847504478879
7,7,66,3,3,3.71490067313425
7,7,67,3,3,0.930088030581828
7,7,68,3,3,1.44397819280857
7,7,69,2,4,2.39222859754227
7,7,70,4,3,1.43571395339677
7,7,71,4,1,1.52903414075263
7,7,72,2,2,2.83269952610135
7,7,73,4,4,1.91545139433583
7,7,74,4,4,1.37051927490393
7,7,75,4,4,0.984096889733337
7,7,76,1,1,1.19924079976045
7,7,77,3,3,2.44453035091283
7,7,78,1,1,1.41425128869014
7,7,79,3,2,5.04997817368712
7,7,80,1,1,1.04231911862735
7,8,81,2,2,3.34975211042911
7,8,82,2,2,1.15430902241496
7,8,83,2,2,1.03952582826605
7,8,84,4,3,2.49881015752908
7,8,85,2,2,2.22029841167387
7,8,86,3,4,3.55229183234042
7,8,87,1,1,1.17293392302236
7,8,88,3,3,5.91537134168902
7,8,89,3,4,4.7514532636269
7,8,90,2,2,3.95546301221475
7,8,91,4,4,3.2953316984931
7,8,92,1,1,1.03288248408353
7,8,93,3,2,3.27494495525025
7,8,94,4,1,1.05650862312177
7,8,95,2,4,2.00260479032295
7,8,96,1,1,0.910933550854679
7,8,97,3,3,1.07176823320333
7,8,98,3,2,1.90764728659997
7,8,99,4,4,1.29859606793616
7,8,100,4,4,1.9399050862994
7,8,101,4,4,1.53879338066326
7,8,102,1,1,0.946586746256799
7,8,103,3,3,1.20871198695386
7,8,104,3,4,2.82575273443945
7,8,105,4,4,3.06188378267689
7,8,106,1,1,1.02344550739508
7,8,107,2,2,1.88260722608538
7,8,108,1,2,1.13105543609709
7,8,109,2,2,1.64322788733989
7,8,110,4,1,2.79826593631878
7,8,111,4,4,4.58634568512207
7,8,112,2,3,4.66437170980498
7,8,113,2,2,2.58454518462531
7,8,114,1,1,5.16472818364855
7,8,115,1,1,1.46498414681992
7,8,116,1,1,0.931005899270531
7,8,117,3,3,1.45145353733096
7,8,118,1,1,1.15863665536745
7,8,119,3,3,1.75655131781241
7,8,120,4,4,2.57286775985267
7,9,121,1,1,0.946796798962168
7,9,122,3,3,0.976535334659275
7,9,123,4,2,1.13479841098888
7,9,124,1,1,1.30212591122836
7,9,125,2,4,3.66381407802692
7,9,126,2,2,2.15935644507408
7,9,127,4,1,1.74972460517893
7,9,128,2,4,3.68513819004875
7,9,129,3,2,1.17415831814287
7,9,130,3,4,1.04283501353348
7,9,131,2,4,2.99666755157523
7,9,132,1,1,2.01758934766985
7,9,133,4,2,2.51051597698824
7,9,134,1,1,0.747487578133587
7,9,135,2,3,1.62048403808149
7,9,136,4,1,3.17699266120326
7,9,137,4,2,1.27832050895086
7,9,138,1,1,1.09217208175687
7,9,139,2,4,1.56733796861954
7,9,140,1,1,1.37302553886548
7,9,141,3,3,2.14627125672996
7,9,142,4,2,1.54754135711119
7,9,143,4,2,4.83432042133063
7,9,144,3,3,3.46274164610077
7,9,145,4,3,2.43218958383659
7,9,146,3,3,1.1926970082568
7,9,147,3,4,2.54280080297031
7,9,148,3,2,3.99724742019316
7,9,149,1,1,0.920691422303207
7,9,150,2,1,1.92907060915604
7,9,151,4,4,3.57501002366189
7,9,152,2,2,1.68195832060883
7,9,153,3,3,1.19533429853618
7,9,154,2,4,1.75317200098652
7,9,155,1,1,1.29499233001843
7,9,156,3,3,1.43932624399895
7,9,157,1,1,1.14085128135048
7,9,158,4,2,2.50740487076109
7,9,159,1,1,0.963114198879339
7,9,160,2,4,1.66657007893082
7,10,161,4,4,4.44772800983628
7,10,162,1,1,1.83832373842597
7,10,163,4,4,2.10623569146264
7,10,164,1,1,1.67386923910817
7,10,165,1,1,3.18791163829155
7,10,166,2,3,2.37599159241654
7,10,167,4,4,2.0950816879631
7,10,168,3,4,1.80803783412557
7,10,169,3,3,0.806962254806422
7,10,170,3,4,2.69721861492144
7,10,171,1,1,0.889574544096831
7,10,172,3,2,1.60318821674446
7,10,173,2,1,1.25691976532107
7,10,174,2,4,2.35569653339917
7,10,175,4,4,1.46722630545264
7,10,176,1,1,1.17511142371222
7,10,177,4,2,2.33578052709345
7,10,178,2,2,2.97285120195011
7,10,179,2,2,1.18464966356987
7,10,180,3,3,1.46966414834606
7,10,181,3,4,1.53489201102639
7,10,182,3,3,1.05718359700404
7,10,183,4,2,2.50703539693495
7,10,184,1,1,1.02638419251889
7,10,185,1,1,0.96755712130107
7,10,186,2,2,3.1037095853826
7,10,187,4,4,1.94262208713917
7,10,188,3,4,2.54291096091038
7,10,189,2,4,1.7570798706729
7,10,190,4,4,2.75717394961976
7,10,191,1,1,1.47454120247858
7,10,192,2,2,2.20405901182676
7,10,193,1,1,0.968123305763584
7,10,194,2,3,2.01571905758465
7,10,195,3,3,1.55624314933084
7,10,196,3,3,1.37991451472044
7,10,197,1,1,0.768664584844373
7,10,198,4,2,1.95727240754059
7,10,199,4,4,1.98703352222219
7,10,200,2,2,1.86445066775195
8,1,1,4,1,1.64365688746329
8,1,2,4,1,1.44718474647379
8,1,3,4,1,0.818689626961714
8,1,4,1,1,0.719043569173664
8,1,5,3,2,1.09735908338916
8,1,6,4,1,1.02047876964207
8,1,7,3,3,1.44743311495404
8,1,8,4,2,0.896971546433633
8,1,9,4,4,0.865249141672393
8,1,10,3,4,1.40940912926453
8,1,11,2,1,0.826145471393829
8,1,12,2,1,0.949954089446692
8,1,13,1,2,0.670108474761946
8,1,14,2,4,1.0333563000022
8,1,15,3,4,0.836190711415838
8,1,16,1,3,0.908649313234491
8,1,17,2,1,0.853408190538175
8,1,18,1,1,0.896573335747235
8,1,19,4,2,1.05703443905804
8,1,20,1,1,1.04944312089356
8,1,21,3,3,1.26810182150803
8,1,22,1,1,0.997679841384524
8,1,23,3,2,0.730155835859478
8,1,24,2,3,1.02529800799675
8,1,25,1,1,0.741736786876572
8,1,26,1,1,0.804955806845101
8,1,27,2,1,0.930750688654371
8,1,28,3,3,1.02021979587153
8,1,29,3,3,0.866192668268923
8,1,30,4,2,0.849191741843242
8,1,31,1,2,1.11678724738886
8,1,32,3,3,1.03433130032499
8,1,33,2,1,1.10958319250494
8,1,34,3,4,0.949562378809787
8,1,35,2,2,1.09266197661054
8,1,36,4,1,1.16407578866347
8,1,37,4,2,1.07636168203317
8,1,38,1,1,0.752114211180015
8,1,39,2,4,0.895976361876819
8,1,40,2,2,0.873931091773557
8,2,41,3,3,1.72226928072632
8,2,42,1,2,1.35079621605109
8,2,43,4,2,0.897493599186419
8,2,44,3,1,0.836523922072956
8,2,45,1,4,0.867716405598912
8,2,46,1,2,1.38981333363336
8,2,47,2,1,0.806988939031726
8,2,48,4,4,1.06020575584262
8,2,49,3,1,1.2715635857603
8,2,50,2,1,0.931296004622709
8,2,51,3,3,1.16331665683538
8,2,52,1,2,1.25799192357226
8,2,53,4,4,1.1733673705312
8,2,54,2,2,1.03432753714151
8,2,55,2,2,1.11053664016072
8,2,56,1,4,0.92333076527575
8,2,57,3,1,0.877598119230242
8,2,58,2,2,0.877438356052153
8,2,59,2,1,0.967561226600083
8,2,60,1,1,0.799604936735705
8,2,61,3,4,1.01111124036834
8,2,62,4,4,0.774830692069372
8,2,63,2,3,1.18607282193261
8,2,64,4,2,1.0884653700341
8,2,65,2,2,0.847737451898865
8,2,66,3,3,0.989397812460084
8,2,67,4,4,1.35262545346632
8,2,68,2,2,1.52980148309143
8,2,69,3,3,1.04028906536405
8,2,70,4,4,1.59433692455059
8,2,71,4,4,1.16102660348406
8,2,72,4,2,1.01196787221124
8,2,73,3,1,1.04617875142139
8,2,74,1,1,1.05170717422152
8,2,75,4,4,1.02071242759121
8,2,76,1,2,0.826470129424706
8,2,77,3,2,0.995490024914034
8,2,78,1,4,1.66247952499543
8,2,79,1,4,1.02519400796155
8,2,80,2,1,1.30762046555174
8,3,81,4,4,1.05918936079252
8,3,82,3,2,1.24412126129027
8,3,83,2,1,1.22118035933818
8,3,84,3,3,0.921366738330107
8,3,85,3,3,0.751994816411752
8,3,86,4,4,0.956246775662294
8,3,87,2,3,1.26549018910737
8,3,88,2,3,0.964625962486025
8,3,89,4,4,1.00135747413151
8,3,90,3,3,1.18903442812734
8,3,91,2,4,0.770723032852402
8,3,92,2,2,1.40008128422778
8,3,93,2,4,1.14933002082398
8,3,94,3,3,0.699479247210547
8,3,95,3,2,1.12300945990137
8,3,96,3,3,0.931644267868251
8,3,97,4,2,0.744891682610614
8,3,98,1,1,0.752682790334802
8,3,99,1,4,1.22349778111675
8,3,100,2,1,1.1868452958588
8,3,101,2,1,0.989362917694962
8,3,102,1,2,1.42080842235009
8,3,103,1,1,0.739776865171734
8,3,104,2,2,1.02679506107233
8,3,105,1,4,1.05394967491156
8,3,106,4,2,1.2478060782596
8,3,107,2,1,1.5363681956951
8,3,108,3,3,1.42459005513228
8,3,109,4,4,1.06890002178261
8,3,110,1,2,1.38645249043475
8,3,111,1,1,0.855969875556184
8,3,112,4,4,1.2878707224736
8,3,113,3,1,0.850349084328627
8,3,114,1,1,1.09310568729416
8,3,115,4,1,1.09695642537554
8,3,116,1,2,1.44848303636536
8,3,117,4,1,1.27444787614513
8,3,118,1,1,0.771656296303263
8,3,119,4,4,1.74518691955018
8,3,120,3,3,1.19765343083418
8,4,121,4,1,1.42916708288249
8,4,122,1,1,1.15185339006712
8,4,123,3,3,1.00692866009194
8,4,124,1,1,1.21377788329846
8,4,125,2,1,0.817656810831977
8,4,126,3,1,0.956505749432836
8,4,127,2,1,0.763518635823857
8,4,128,4,4,0.882660936622415
8,4,129,1,2,0.723907281237189
8,4,130,4,2,0.786222458787961
8,4,131,1,1,0.981980283773737
8,4,132,3,3,1.0191537955252
8,4,133,2,4,1.38073522550985
8,4,134,4,1,1.78229851022479
8,4,135,4,1,0.940686797053786
8,4,136,1,1,1.16643494731397
8,4,137,4,2,1.2471321306657
8,4,138,3,3,1.27155982260592
8,4,139,3,3,1.27197171744774
8,4,140,3,2,1.44840537843993
8,4,141,2,1,1.06617925773025
8,4,142,3,4,1.0112347403774
8,4,143,1,1,1.27859966692631
8,4,144,3,3,0.968502016388811
8,4,145,2,1,0.963536699011456
8,4,146,1,1,0.575079128961079
8,4,147,2,1,1.06651588942623
8,4,148,4,4,1.03693985377322
8,4,149,4,1,1.07651152418111
8,4,150,1,1,0.979741888324497
8,4,151,2,3,1.48862294378341
8,4,152,3,3,0.906155707198195
8,4,153,4,4,1.23206923119142
8,4,154,4,2,1.24676642002305
8,4,155,2,2,0.744259471888654
8,4,156,2,2,0.971419148874702
8,4,157,1,4,1.08715510647744
8,4,158,1,2,0.956513617857127
8,4,159,2,2,1.30359388532816
8,4,160,3,3,1.18934471768443
8,5,161,1,1,1.34325689787511
8,5,162,3,3,1.01778366352664
8,5,163,4,2,1.53049493068829
8,5,164,2,2,0.846690267382655
8,5,165,3,3,1.04718625172973
8,5,166,2,1,1.41969897464151
8,5,167,4,4,1.38720854331041
8,5,168,1,1,1.08257910501561
8,5,169,2,1,1.15259165343014
8,5,170,1,4,1.38822220155271
8,5,171,4,1,1.18020639903261
8,5,172,2,1,1.07633123462438
8,5,173,1,2,0.854715033055982
8,5,174,4,4,0.877428434992908
8,5,175,2,2,0.981096283503575
8,5,176,3,3,0.894933282601414
8,5,177,4,1,1.72241057021893
8,5,178,2,2,1.06207159854239
8,5,179,3,3,0.86959353776183
8,5,180,1,4,0.756076133489842
8,5,181,2,2,1.50317747468944
8,5,182,4,2,0.96419490975677
8,5,183,1,1,1.11902906390605
